object_id,Relief Camps
18-301-00110,0.0
18-318-00194,5.0
18-317-00190,27.0
18-324-00260,3.0
18-303-00121,59.0
18-300-00105,10.0
18-799-00124,109.0
18-302-00116,61.0
18-323-00227,58.0
18-324-00234,5.0
18-323-00225,70.0
18-323-00224,9.0
18-303-00264,0.0
18-303-00122,173.0
18-324-00262,18.0
18-320-00205,5.0
18-300-00102,6.0
18-304-00126,0.0
18-307-00142,0.0
18-320-00207,16.0
18-301-00113,64.0
18-756-00249,0.0
18-319-00199,11.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,1.0
18-310-00160,0.0
18-321-00214,0.0
18-301-00114,12.0
18-306-00138,2.0
18-321-00212,0.0
18-303-00266,52.0
18-325-00270,6.0
18-311-00165,0.0
18-313-00174,0.0
18-307-00146,0.0
18-306-00137,8.0
18-308-00150,2.0
18-305-00133,0.0
18-301-00112,7.0
18-310-00159,0.0
18-310-00158,0.0
18-757-00253,30.0
18-309-00155,10.0
18-300-00103,18.0
18-302-00118,0.0
18-323-00228,7.0
18-308-00153,0.0
18-756-00251,3.0
18-816-00259,26.0
18-321-00213,0.0
18-300-00101,23.0
18-318-00195,13.0
18-321-00211,40.0
18-756-00250,6.0
18-326-00245,14.0
18-757-00252,122.0
18-324-00233,3.0
18-308-00152,0.0
18-312-00277,0.0
18-307-00144,0.0
18-326-00268,12.0
18-303-00120,0.0
18-305-00130,0.0
18-321-00210,50.0
18-305-00136,28.0
18-317-00189,105.0
18-316-00184,142.0
18-318-00197,2.0
18-313-00173,0.0
18-300-00104,42.0
18-304-00127,0.0
18-316-00188,89.0
18-302-00115,91.0
18-318-00196,2.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,41.0
18-319-00202,9.0
18-302-00117,7.0
18-304-00271,0.0
18-326-00247,35.0
18-304-00129,0.0
18-310-00162,0.0
18-304-00128,14.0
18-306-00140,0.0
18-305-00134,49.0
18-321-00215,0.0
18-310-00164,0.0
18-323-00226,84.0
18-307-00141,5.0
18-317-00191,10.0
18-307-00145,0.0
18-321-00272,0.0
18-323-00223,42.0
18-317-00192,13.0
18-305-00135,17.0
18-321-00208,30.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,0.0
18-305-00131,0.0
18-303-00123,43.0
18-799-00265,29.0
18-320-00206,0.0
18-316-00185,231.0
18-325-00239,16.0
18-308-00151,0.0
18-311-00166,0.0
18-316-00187,114.0
18-319-00200,82.0
18-307-00147,1.0
18-816-00261,49.0
18-310-00161,0.0
18-312-00169,0.0
18-306-00139,0.0
18-323-00222,75.0
18-310-00163,0.0
18-309-00156,2.0
18-326-00246,21.0
18-316-00186,1.0
18-760-00280,0.0
