Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_FCS_51131_1,FCS-53/1/2026-FCS-LKPR/52,NFSA TENDER FOR FY 2026-27 LAKHIMPUR,"NFSA TENDER FOR FY 2026-27 LAKHIMPUR, Both Tier I and Tier II",Works,Open Tender,Works,Civil Works - Others,No,No,NA ,13-Feb-2026 02:30 PM,NA ,90.0,No ,No,Online,27-Feb-2026 04:00 PM,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Lakhimpur,Lakhimpur,787001.0,2.0,"7,00,00,000",Shree Salt,"70,000,000",Rejected-Finance,18-Jun-2026,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Lakhimpur
2025_UDD_48561_3,JMB/1554,"Improvement and beautification Kotoky Pukhuri, Tarajan",Improvement and beautification Kotoky Pukhuri Tarajan,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,12-Nov-2025 04:00 PM,04-Dec-2025 01:00 PM ,180.0,No ,No,Online,16-Dec-2025 01:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,Jorhat,785001.0,2.0,"70,46,300",Sri Sanjeev Baruahm,"6,341,670",Rejected-AOC,10-Jun-2026,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board
2026_BTC_49872_1,No.ACE-106/PWD/IFB/PT-I/23-24,"Construction of Boys Hostel at KC College, Koklabari in Baksa District.TN_35_11_R_1","Construction of Boys Hostel at KC College, Koklabari in Baksa District.TN_35_11_R_1",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,03-Jan-2026 10:00 AM,NA ,180.0,No ,No,Online,22-Jan-2026 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"90,09,455",NAIJIT DEURY,"9,007,100.05",Rejected-AOC,19-Jun-2026,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2026_APDCL_50178_1,CGM(Audit)/IA/APDCL/2023/05/P1,Appointment of CA/CMA firms for internal audit PKG 1,Appointment of CA/CMA firms for conducting the internal audit for the financial year 202526 half yearly basis PKG1,Services,Open Tender,Lump-sum,Miscellaneous Services,No,No,NA ,12-Jan-2026 02:05 PM,17-Jan-2026 03:00 PM ,180.0,No ,No,Online,30-Jan-2026 11:00 AM,Assam Power Distribution Company Ltd||CGM(Audit) - APDCL,Assam,781001.0,2.0,"8,10,660",M BORAR AND CO,"746,050",Rejected-Technical,27-Feb-2026,Assam Power Distribution Company Ltd||CGM(Audit) - APDCL
2026_BoTC_52255_1,SE(RB)/20-21/Pt-IV/04/213_1,Package No.213_1,"Construction of CC Block Road from Alika Ambagaon Baptist Church to Mowamari Odla Kahibari PWD connecting Road under SOPD, BTC for the year 2025-26.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,08-May-2026 05:00 PM,NA ,180.0,No ,No,Online,29-May-2026 01:30 PM,Bodoland Territorial Council||PWD-BTC,Udalguri dist,784509.0,2.0,"68,74,998",MANAS DAS,"6,874,400",Accepted-AOC,10-Jun-2026,Bodoland Territorial Council||PWD-BTC
2024_DoIT_37723_1,AEDC/SDC/IT/2024-25/001,Supply Installation and Maintenance of Data Center Components,Supply Installation and Maintenance of Data Center Components,Works,Open Tender,Item Rate,Miscellaneous Works,No,Yes,NA ,24-Jun-2024 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2024 04:30 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,Poly Informatics Private Limited,"19,583,929",Rejected-Finance,10-Sep-2024,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2026_PWD_51411_1,EE/DCLKT/NIT/PDNA/2/2026/5,"Recovery and Reconstruction of RCC Bridge Approach at 7th Km of Sensua Naharoni Ali under NDRF(PDNA-2022) for the year 2025-26 for the year 2025-26, Khowang LAC","Recovery and Reconstruction of RCC Bridge Approach at 7th Km of Sensua Naharoni Ali under NDRF(PDNA-2022) for the year 2025-26 for the year 2025-26, Khowang LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Feb-2026 02:00 PM,NA ,180.0,No ,No,Online,26-Feb-2026 02:30 PM,Public Works Roads Department,Khowang,785676.0,2.0,"46,81,000",SURAJIT BORUAH,"4,681,000",Accepted-AOC,17-Jun-2026,Public Works Roads Department
2024_DOT_37554_1,ATDC/225/92/Pt-II/456 dtd. 06.06.2024,"Development, Operation and Management Contract for running the Prashaanti Wayside Amenity Centre at Digboi","Development, Operation and Management Contract for running the Prashaanti Wayside Amenity Centre at Digboi",Services,Open Tender,Item Rate,Hotel/ Catering,No,No,NA ,11-Jun-2024 04:00 PM,15-Jun-2024 12:00 PM ,180.0,No ,No,Online,04-Jul-2024 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,"Digboi, Tinsukia, Assam",786171.0,2.0,"30,000",MS DOMA ENERGY SERVICES,"51,900",Accepted-AOC,18-Jun-2026,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2025_PWD_45926_135,CE/DEV/TB/60/2025-26/06 Dtd- 14.07.2025,"MMPPNA_RIDF_XXXI_25_26_289 Construction of (1) Gharphalia to MG Model Hospital Connecting Road, (2) Dhodar Ali to Gandhia Missing Gaon road under Mukhya Mantir Paki Path Nirman Achani (MMPPNA) under RIDF-XXXI of NABARD for the year 2025-26.","MMPPNA_RIDF_XXXI_25_26_289 Construction of (1) Gharphalia to MG Model Hospital Connecting Road, (2) Dhodar Ali to Gandhia Missing Gaon road under Mukhya Mantir Paki Path Nirman Achani (MMPPNA) under RIDF-XXXI of NABARD for the year 2025-26.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,31-Jul-2025 06:00 PM,04-Aug-2025 12:00 PM ,180.0,No ,No,Online,14-Aug-2025 02:30 PM,Public Works Roads Department,Mariani,785634.0,2.0,"2,94,97,000",POLASH JYOTI SAIKIA,"29,495,000",Accepted-AOC,05-Jun-2026,Public Works Roads Department
2026_GMC_52007_1,GER/Div-VI/631/2023/06 Date_13/03/2026,"Improvement of various road and drain at Ramnagar bye lane 03, Lakhi Narayan Path, Dhopolia and Kanaklata path bye lane 01 and 08, Odalbakra, under ward no. 22","Improvement of various road and drain at Ramnagar bye lane 03, Lakhi Narayan Path, Dhopolia and Kanaklata path bye lane 01 and 08, Odalbakra, under ward no. 22",Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,14-Mar-2026 06:35 PM,NA ,120.0,No ,No,Online,06-Apr-2026 03:00 PM,Guwahati Municipal Corporation,Guwahati,781006.0,2.0,,ASHOK KUMAR RAYMEDHI,"1,607,200",Accepted-AOC,29-Jun-2026,Guwahati Municipal Corporation
