Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_PWBNH_47994_1,"Tech-I(H_E)/07/2025/7 Dated Guwahati the 9th October, 2025",Establishment of Govt. Model Degree Colleges in Assam under SOPD for the Year 2025-26 for Karambir Chandra Nath Sarma College at Borchalla (Sonitpur),Establishment of Govt. Model Degree Colleges in Assam under SOPD for the Year 2025-26 for Karambir Chandra Nath Sarma College at Borchalla (Sonitpur),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Oct-2025 09:00 AM,22-Oct-2025 11:30 AM ,180.0,No ,No,Online,01-Nov-2025 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Borchalla,784117.0,2.0,"32,45,53,654",KULEN HAZARIKA,"344,740,675",Accepted-AOC,20-Apr-2026,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2025_BoTC_49512_1,TECH-28/SE(RB)/2019-20/2,"Construction of CC Block road from Thaneswar Boro house to Police Para Masjid at Sunbari village, Salbari under CMs Goodwill Mission Project (RIDF XXXI) in Baksa District for the year 2025-26. TN_384_6","Construction of CC Block road from Thaneswar Boro house to Police Para Masjid at Sunbari village, Salbari under CMs Goodwill Mission Project (RIDF XXXI) in Baksa District for the year 2025-26. TN_384_6",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,20-Dec-2025 02:00 PM,NA ,180.0,No ,No,Online,12-Jan-2026 02:00 PM,Bodoland Territorial Council||PWD-BTC,Baksa,781346.0,2.0,"99,99,807",SAMRAT BRAHMA,"9,998,200",Rejected-Finance,28-Apr-2026,Bodoland Territorial Council||PWD-BTC
2025_DoWR_49343_1,KAMRUP RURAL/2025-26/SOPD-G/I,Construction of flood wall at R/B of river Barnadi from Halda RCC Bridge to Baniasuba.,Construction of flood wall at R/B of river Barnadi from Halda RCC Bridge to Baniasuba.,Works,Open Tender,Works,Civil Works,No,No,NA ,13-Dec-2025 06:55 PM,NA ,180.0,No ,No,Online,31-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP RURAL,781009.0,2.0,"3,99,99,764",Rabindra Chhawchharia,"39,989,562.13",Accepted-AOC,20-Apr-2026,Department of Water Resources||Chief Engineer - DoWR
2026_PWD_49990_1,TB/PWD/MDTRD/610/2025-26/10,Recovery and Reconstruction of Khandajan Bakorihapori (Singimari) road (PMGSY Pkg No. AS17-88) (RR) under NDRF (PDNA-2022) for the year 2025-26,Recovery and Reconstruction of Khandajan Bakorihapori (Singimari) road (PMGSY Pkg No. AS17-88) (RR) under NDRF (PDNA-2022) for the year 2025-26,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Jan-2026 04:00 PM,07-Jan-2026 02:00 PM ,90.0,No ,No,Online,19-Jan-2026 04:00 PM,Public Works Roads Department,MORIGAON,782105.0,2.0,"64,08,000",KULEN BEZBARUAH,"6,407,936.55",Accepted-AOC,28-Apr-2026,Public Works Roads Department
2025_PWD_47085_35,CE/DEV/TB/60/2025-26/15 Dtd- 06.08.2025,"MMPPNA_RIDF_XXXI_25_26_478 Improvement of (i) Daluacherra PWD road to Fultali L.P.School, (ii) NH-08 near bye-pass tri-junction to Moyna Kalibari via Moyna L.P.School, (iii) Fakua PWD road to 56-Poribar via Vetenary Dispensary, (iv) Road from Tarbinc","MMPPNA_RIDF_XXXI_25_26_478 Improvement of (i) Daluacherra PWD road to Fultali L.P.School, (ii) NH-08 near bye-pass tri-junction to Moyna Kalibari via Moyna L.P.School, (iii) Fakua PWD road to 56-Poribar via Vetenary Dispensary, (iv) Road from Tarbinc",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,02-Sep-2025 02:00 PM,04-Sep-2025 12:00 PM ,180.0,No ,No,Online,13-Oct-2025 02:30 PM,Public Works Roads Department,Patharkandi,788724.0,2.0,"3,54,94,000",SHAYEED AHMED,"35,494,000",Accepted-AOC,23-Apr-2026,Public Works Roads Department
2026_PWD_50058_4,PRTRD/RKN/PDNA/ET/2026/1302,PRTRD_PDNA_ET_25_26_04 Recovery and reconstruction Patharkandi-Kazirbazar road in Patharkandi LAC under NDRF (PDNA-2022) for the year 2025-26.,PRTRD_PDNA_ET_25_26_04 Recovery and reconstruction Patharkandi-Kazirbazar road in Patharkandi LAC under NDRF (PDNA-2022) for the year 2025-26.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Jan-2026 02:00 PM,12-Jan-2026 12:00 PM ,180.0,No ,No,Online,28-Jan-2026 11:00 AM,Public Works Roads Department,RK Nagar,788166.0,2.0,"27,24,931",HELAL UDDIN,"2,724,663",Accepted-AOC,02-Apr-2026,Public Works Roads Department
2025_PWD_46191_23,CE/DEV/TB/122/2025-26/1 Dtd- 01.08.2025,BTR_RIDF_XXXI_25_26_51 Construction of CC Block Road from Ghagra Shantipur PWD Road to Shantipur Kundarbil PWD Road via Mundabasti and Ghoradak Nepalibasti village Road under RIDF-XXXI of NABARD for the year 2025-26.,BTR_RIDF_XXXI_25_26_51 Construction of CC Block Road from Ghagra Shantipur PWD Road to Shantipur Kundarbil PWD Road via Mundabasti and Ghoradak Nepalibasti village Road under RIDF-XXXI of NABARD for the year 2025-26.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Aug-2025 04:00 PM,11-Aug-2025 12:00 PM ,180.0,No ,No,Online,14-Aug-2025 02:30 PM,Public Works Roads Department,Udalguri,784509.0,2.0,"3,55,00,000",NELSON BASUMATARY,"35,499,000",Accepted-AOC,08-Apr-2026,Public Works Roads Department
2026_PWD_50183_2,CE/Commn/192/2025-26/24,PDNA/ Kamrup /03,Recovery and Reconstruction of Saniadi Barchapori Road under NDRF (PDNA 2022) for the year 2025-26.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,12-Jan-2026 04:00 PM,16-Jan-2026 04:00 PM ,180.0,No ,No,Online,22-Jan-2026 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Kamrup,781031.0,2.0,"1,41,91,000",M/S MORAMI ENTERPRISE,"14,191,000",Rejected-AOC,29-Apr-2026,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2026_DoWR_50062_1,KAMRUP RURAL/2025-26/PDNA/WORK/III,Restoration of Damaged L/B Embankment of River Noona from Noonapar to Niteni at different reaches.,Restoration of Damaged L/B Embankment of River Noona from Noonapar to Niteni at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Jan-2026 09:00 AM,NA ,180.0,No ,No,Online,19-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP RURAL,781009.0,2.0,"2,26,83,832",GEMINI ENTERPRISE,"22,363,535.8",Accepted-AOC,03-Apr-2026,Department of Water Resources||Chief Engineer - DoWR
2025_NHM_43874_1,NHM-32023/725/2023-Const,Construction of Buildingless Sub-Health Centre at various places of Assam under PM-ABHIM for FY 2022-23 48 Nos. of BLSHC under NHM Assam AT GHORAMARA KACHARI SC in Sonitpur District,Construction of Buildingless Sub-Health Centre at various places of Assam under PM-ABHIM for FY 2022-23 48 Nos. of BLSHC under NHM Assam AT GHORAMARA KACHARI SC in Sonitpur District,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,29-Mar-2025 05:30 PM,NA ,180.0,No ,No,Online,16-Apr-2025 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sonitpur,784105.0,2.0,"52,03,000",HRISHIKESH BORBORA,"5,200,000",Accepted-AOC,17-Apr-2026,National Health Mission||State Programme Management Unit - NHM
