Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_PWD_48060_2,CE/MAINT/SOPDG/01/2025-26/40,MAINT/SOPD-G/2025-26/95,"MAINT/SOPD-G/2025-26/95_1_ Improvement of GWC Road Kulhati Power House to Milanpur New Bridge and 2_ Improvement of GWC Road Bhellamari bridge to Rajat Das House Milanpur under SOPD_G_for the year 2025-26, Hajo Sualkuchi LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,16-Oct-2025 02:00 PM,17-Oct-2025 12:00 PM ,180.0,No ,No,Online,31-Oct-2025 04:00 PM,Public Works Roads Department,Kamrup Rural,781102.0,2.0,"1,11,98,000",Deepjyoti Das,"11,198,000",Accepted-AOC,18-Dec-2025,Public Works Roads Department
2025_PWD_47948_4,CE/DEV/TB/116/2025-26/22 Dtd- 11.09.2025,ASOM_MALA_3.0_25_26_36 Improvement and Upgradation of Moran Nitai Road from NH-37 at Moran Traffic Point (Ch.00Km) to Gazpuria Lukumari (Ch.9.30Km) in Tingkhong and Khowang LAC under Asom Mala 3.0 for the year 2025-26,ASOM_MALA_3.0_25_26_36 Improvement and Upgradation of Moran Nitai Road from NH-37 at Moran Traffic Point (Ch.00Km) to Gazpuria Lukumari (Ch.9.30Km) in Tingkhong and Khowang LAC under Asom Mala 3.0 for the year 2025-26,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Oct-2025 05:00 PM,14-Oct-2025 12:00 PM ,180.0,No ,No,Online,30-Oct-2025 02:30 PM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"29,22,48,000",ABHIJIT PATOWARY,"291,264,500.44",Accepted-AOC,24-Dec-2025,Public Works Roads Department
2025_PWD_47252_1,SOPD(G)CDTRD/SONARI/2025-26/04,SOPD(G)CDTRD/SONARI/2025-26/04,Construction of GWC road Balijan to Bogoriguri Kasturba School Road Ch.0 m to Ch.1000m and Bahboria Hazarika Chuk to Hulal Chuk Connecting Road Ch.0 m to Ch.1000 m (Total Length 2KM) under SOPD-G for the year 2025-26 District Charaideo in Sonari LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Sep-2025 02:00 PM,17-Sep-2025 01:00 PM ,180.0,No ,No,Online,26-Sep-2025 02:00 PM,Public Works Roads Department,SONARI LAC,785690.0,2.0,,SHYAMALAKSHI GOGOI CHETRY,"2,629,191",Rejected-Finance,10-Dec-2025,Public Works Roads Department
2025_KAAC_48530_1,ACEH/CS/SSA/03/2025-26/59RE,Construction of 50 bedded hostel separately for boys and girls at Sildubi HS School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Construction of 50 bedded hostel separately for boys and girls at Sildubi HS School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,12-Nov-2025 11:00 AM,14-Nov-2025 12:00 PM ,180.0,No ,No,Online,20-Nov-2025 11:00 AM,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,Rongkhang,782486.0,2.0,"3,78,75,000",SRI PRANAB KUMAR DAS,"38,946,667.6",Accepted-AOC,08-Dec-2025,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu
2025_APDCL_46343_1,CGMDS/ APDCL/LAR/ITBP/2025-26/02,CGM(DnS)/ APDCL/LAR/ ITBP-Sonapur/2025-26/02,"Construction of 33KV line and installation of 33/0.433KV, 2X500 KVA SS for providing power supply to ITBP, Sonapur under Sonapur ESD of GEC-I under Deposit Work Scheme on Full Turnkey Mode.",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,12-Aug-2025 06:00 PM,18-Aug-2025 02:00 PM ,120.0,No ,No,Online,04-Sep-2025 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,Guwahati,781001.0,2.0,"1,57,62,629",M/S Saturn Electricals,"12,947,531.12",Rejected-Technical,10-Dec-2025,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL
2025_BTC_48588_1,No.ACE-31/EDN/IFB/2025-26/15,"Construction of 50 bedded hostel separately for boys and girls at Bodosa H.S School, Sidli Chirang. TN_61_5","Construction of 50 bedded hostel separately for boys and girls at Bodosa H.S School, Sidli Chirang. TN_61_5",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Nov-2025 12:00 PM,NA ,180.0,No ,No,Online,05-Dec-2025 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"3,82,67,142",MAHESWAR BRAHMA,"38,266,000",Accepted-AOC,20-Dec-2025,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2025_DoWR_42101_1,WRD(HIU)/33/2025/EQ-BA,Supply installation and commissioning of Bathymetrical Equipment for HIU WRD under AIRBMP.,Supply installation and commissioning of Bathymetrical Equipment for HIU WRD under AIRBMP.,Goods,Open Tender,Supply,Laboratory and scientific equipment,No,No,NA ,14-Jan-2025 04:00 PM,22-Jan-2025 02:00 PM ,120.0,No ,No,Online,17-May-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781029.0,2.0,"10,53,00,000",M/s AllTerra Solutions LLP,"104,588,500",Accepted-AOC,09-Dec-2025,Department of Water Resources||Chief Engineer - DoWR
2025_PCCF_47884_1,BWLD-580/2025,Construction of Barrack,Construction of Barrack for AFPF Battalion,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,10-Oct-2025 05:00 PM,22-Oct-2025 11:00 AM ,90.0,No ,No,Online,04-Nov-2025 03:30 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Kaziranga National Park Bokakhat||Biswanath Wildlife Division,Eastern Range,784168.0,2.0,"30,00,000",RITUPON BARUAH,"2,700,000",Rejected-AOC,22-Dec-2025,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Kaziranga National Park Bokakhat||Biswanath Wildlife Division
2025_BoTC_45614_1,DOE/BTC/SSA/DAJGUA/Hostel/01,Construction of 50 bedded hostel separately for boys and girls under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Ramfalbil HSS School in Kokrajhar District,Construction of 50 bedded hostel separately for boys and girls under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Ramfalbil HSS School in Kokrajhar District,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Jul-2025 09:00 AM,NA ,180.0,No ,No,Online,12-Aug-2025 03:00 PM,Bodoland Territorial Council||Education-BTC,BTR,783370.0,2.0,"3,59,88,860",ANANDA CHANDRA DAS,"35,988,820",Accepted-AOC,08-Dec-2025,Bodoland Territorial Council||Education-BTC
2025_ID_47925_1,EE/HLBD/TECH/NIT/03/1149,SSTW Scheme at Thaisu Valley Agro Farmer PVT. LTD at Lumding LAC under SOPD-G 2025-26,INSTALLATION OF 6 (SIX) POINTS STW SCHEME AT THAISU VALLEY AGRO FARMER PRODUCER CO. LTD PADDY FIELD IN LUMDING LAC UNDER SOPD-G FOR THE YEAR 2025-26.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,09-Oct-2025 06:00 PM,NA ,180.0,No ,No,Online,31-Oct-2025 11:00 AM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Hojai Circle||Jamunamukh-Hojai-Lumding Division,Lumding LAC Hojai,782435.0,2.0,"40,08,187",Hiranya Bora,"1,823,730",Accepted-AOC,19-Nov-2025,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Hojai Circle||Jamunamukh-Hojai-Lumding Division
