revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0509554912414671,5054,18-307-00147
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.051362258195877,160,18-308-00148
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1808885280328019,2809,18-308-00149
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0166131544977717,7170,18-308-00150
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0029811967863993,13507,18-308-00151
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.011592200974997,15471,18-308-00152
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.0060983421614616,5862,18-308-00153
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0002558733311974,15451,18-309-00154
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0152044991962666,16957,18-309-00155
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0490079409902842,16124,18-309-00156
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.0959922994792939,20468,18-309-00157
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0147151748461002,13064,18-310-00158
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0385983328368693,7101,18-310-00159
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0407375938958241,11907,18-310-00160
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0389843141357573,6428,18-310-00161
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0247261684484649,7125,18-310-00162
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0583145372566399,7069,18-310-00163
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0440357301027137,8388,18-310-00164
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0314917515245005,8635,18-311-00165
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0484695227101447,6987,18-311-00166
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.0450079804759914,5664,18-311-00167
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.0457769599749887,6950,18-311-00168
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.0274530162884393,8087,18-312-00169
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0413156895027125,7523,18-312-00170
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.0880264990309073,7844,18-312-00171
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.022965041494307,15260,18-313-00172
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0400710314190292,8516,18-313-00173
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0193364157997984,5803,18-313-00174
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0239440089671464,11790,18-313-00175
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0007280142854136,5707,18-313-00176
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0454826689124914,16097,18-313-00177
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0871243870983764,44040,18-314-00178
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1652875073458702,28077,18-314-00179
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0975126025033666,25990,18-315-00180
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2296013715688228,18188,18-315-00181
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.2264465398577659,10089,18-315-00182
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1362191551902715,32585,18-315-00183
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.172380199685721,13175,18-316-00184
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.0896870540134184,14835,18-316-00185
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.163085120615333,7920,18-316-00186
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1691901713481557,17676,18-316-00187
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.124267477572848,13354,18-316-00188
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.0279178299582558,3161,18-317-00189
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.080049665792247,2387,18-317-00190
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0432814054587532,4943,18-317-00191
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0991732906084154,11871,18-317-00192
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0860980453340729,10140,18-317-00193
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0291059610429504,2769,18-318-00194
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0469701316919219,2848,18-318-00195
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0731304597515866,4786,18-318-00196
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1485412527635038,13075,18-318-00197
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0340341117389765,3399,18-319-00198
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0453061438459107,5315,18-319-00199
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.07893651375498,6228,18-319-00200
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.010358674006825,1524,18-319-00201
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0554914110105813,3036,18-319-00202
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.013592750761244,225,18-320-00203
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0220823993253554,622,18-320-00204
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0289614019584922,12882,18-320-00205
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0001020679278917,4109,18-320-00206
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0779939602460376,16767,18-320-00207
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0303485901300597,3329,18-321-00208
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0347984035809834,960,18-321-00209
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0358129202067239,4474,18-321-00210
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0405493470970828,7398,18-321-00211
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0620299820391602,8395,18-321-00212
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0052209548901938,3162,18-321-00213
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0545613460928166,2511,18-321-00214
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0788650028170989,2047,18-321-00215
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.045278516810097,9188,18-321-00216
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0124003718449519,1625,18-321-00217
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.0555889972728355,1009,18-321-00218
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0310604846583003,1808,18-322-00219
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0607406169561564,8814,18-322-00220
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.075572306406215,2233,18-322-00221
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0179894900013055,1698,18-323-00222
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.027735875705051,2667,18-323-00223
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0214292029401811,6626,18-323-00224
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0580188885613831,1476,18-323-00225
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0379913861974911,2295,18-323-00226
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.0027780920403188,1095,18-323-00227
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0236743000505934,2351,18-323-00228
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.0031741706365423,3809,18-324-00260
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.005482253110791,343,18-323-00230
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0585341371010527,8261,18-324-00231
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0301784805104702,632,18-324-00232
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0212236710554581,5246,18-324-00233
Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.0372360291555826,1721,18-324-00234
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0297917568598271,419,18-816-00235
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0609185472130775,64,18-816-00236
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.002146856659337,950,18-325-00237
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.0106890056365745,3169,18-325-00238
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0296128061183642,5245,18-325-00239
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0223379971688253,741,18-326-00240
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0033259263524077,2937,18-326-00241
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0591426293055216,36,18-326-00242
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0233543877090726,112,18-326-00243
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.0033576034464806,1129,18-326-00244
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0141684474192435,11252,18-326-00245
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.002401469298279,10238,18-326-00246
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0213005497524461,5851,18-326-00247
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0439399440918886,5318,18-755-00248
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0043434200002186,18760,18-756-00249
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0167605560251124,7687,18-756-00250
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0016676367099442,5649,18-756-00251
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0728214767317074,4721,18-757-00252
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0107276917847346,5679,18-757-00253
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0517690802277873,15595,18-757-00254
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0900705645735704,54842,18-759-00255
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0031347815845979,7773,18-758-00256
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0577312428168011,4432,18-758-00257
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.040948498065655,325,18-816-00258
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0701666184117093,5083,18-816-00259
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0039694291831803,9864,18-816-00261
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0645203970317944,5309,18-324-00262
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0254396210537501,2417,18-324-00263
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0460553009790381,3708,18-303-00264
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0558515591741166,4698,18-799-00265
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.0097581483541474,5694,18-303-00266
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0371589660644531,2054,18-322-00267
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0135567783963853,3450,18-326-00268
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0014206924302894,7878,18-325-00269
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0392539470450296,11634,18-325-00270
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0994142436257224,8694,18-304-00271
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0026158060637233,7025,18-321-00272
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0639976634747014,7556,18-321-00273
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0172268489359419,1372,18-301-00274
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0191922758841405,6530,18-312-00276
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.014823023152426,3513,18-312-00277
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.0126667304658627,7103,18-755-00278
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0025294684620753,6931,18-755-00279
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0263600990199335,5797,18-760-00280
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0428324902017867,11687,18-760-00281
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1343059356442491,59191,18-314-00275
