revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0566654359357089,19193,18-300-00101
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0163452414485424,2839,18-300-00102
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0363016702874379,5463,18-300-00103
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0686866789830187,17799,18-300-00104
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0545344626068309,5024,18-300-00105
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0692213599732306,1843,18-300-00106
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1032879773815239,2213,18-300-00107
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1402776495668359,1809,18-300-00108
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,0.0094586297316625,3799,18-301-00109
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.0027453223703361,3952,18-301-00110
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,0.0094281473983163,3579,18-301-00111
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0142412341224354,6376,18-301-00112
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0184704673247265,5269,18-301-00113
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0847042636484308,3499,18-301-00114
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0080696995702766,8712,18-302-00115
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0432263396910706,9671,18-302-00116
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0064977393657104,8553,18-302-00117
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0091423337490881,3502,18-302-00118
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.0284617801009404,4948,18-302-00119
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0750174749900728,4171,18-303-00120
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0670703268800106,9168,18-303-00121
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0804504588567423,5662,18-303-00122
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0738900320870535,4690,18-303-00123
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.0082992770237994,2995,18-799-00124
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0394080044294794,737,18-799-00125
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0488654165027889,3933,18-304-00126
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.0562107385966789,4161,18-304-00127
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.033179372574697,6974,18-304-00128
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0552705331835403,3291,18-304-00129
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0562944150122225,10406,18-305-00130
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0302318929169064,6137,18-305-00131
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.0857681188394338,5499,18-305-00132
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1201642674507854,4448,18-305-00133
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.01086135889426,6669,18-305-00134
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.041114393984798,6094,18-305-00135
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0272839176301326,6711,18-305-00136
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0336360611623181,22129,18-306-00137
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0567882010220858,17981,18-306-00138
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0063902568826873,9797,18-306-00139
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0160975401903025,12023,18-306-00140
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.011011728996778,6850,18-307-00141
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0121207883163705,7338,18-307-00142
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0469248586951105,5958,18-307-00143
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0278143988715277,9450,18-307-00144
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0336674291343637,11105,18-307-00145
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.064815829009681,8354,18-307-00146
