revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.0632782783893623,4950,18-302-00119
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0493129922331665,4170,18-303-00120
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,0.0234328298252498,9168,18-303-00121
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0587248122433094,5661,18-303-00122
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0590282172644425,4691,18-303-00123
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.0322618962289814,2994,18-799-00124
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0421694492873213,737,18-799-00125
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0147001243171769,3928,18-304-00126
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.0702259956717061,4165,18-304-00127
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0117973220457724,6976,18-304-00128
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0353785956707412,3287,18-304-00129
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.0173171823975031,10402,18-305-00130
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.0164791417250048,6139,18-305-00131
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.0854422920263156,5494,18-305-00132
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1067003845900632,4450,18-305-00133
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.0262411772212733,6669,18-305-00134
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0102644328353949,6091,18-305-00135
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0089694405056722,6712,18-305-00136
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.0086397526277124,22120,18-306-00137
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0180999295914785,17981,18-306-00138
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0477414662173369,9797,18-306-00139
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0462916475901107,12013,18-306-00140
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0379058632835323,6846,18-307-00141
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0147542631093132,7336,18-307-00142
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0481731018138176,5953,18-307-00143
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0182298852022362,9450,18-307-00144
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0148664445455338,11103,18-307-00145
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.0160479888477124,8344,18-307-00146
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.0010097474951771,5049,18-307-00147
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.0175478398799896,160,18-308-00148
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1108020176143197,2806,18-308-00149
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0287423459903973,7166,18-308-00150
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0426516753910877,13506,18-308-00151
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0092249897061876,15466,18-308-00152
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0043750301815044,5857,18-308-00153
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.0180070849432461,15456,18-309-00154
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0124183182812822,16957,18-309-00155
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0231502964383079,16128,18-309-00156
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.05067392115367,20470,18-309-00157
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0234022302588137,13062,18-310-00158
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0546108515987962,7103,18-310-00159
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0393971221175496,11908,18-310-00160
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0484584446457644,6430,18-310-00161
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0692162739906021,7126,18-310-00162
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0797895480881417,7071,18-310-00163
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,0.0051456757665718,8383,18-310-00164
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0394904349382614,8639,18-311-00165
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0548321089247521,6984,18-311-00166
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.0542848005367213,5663,18-311-00167
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.0386528958515141,6947,18-311-00168
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.0323086171855671,8084,18-312-00169
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0915636975118739,7527,18-312-00170
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.0359750015805204,7847,18-312-00171
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.0165893382712418,15261,18-313-00172
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0737355956457611,8512,18-313-00173
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0785368059965343,5807,18-313-00174
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0985863839593315,11792,18-313-00175
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.0647828698367037,5710,18-313-00176
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0985996136196057,16105,18-313-00177
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,0.0029411927475321,44038,18-314-00178
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.0677151140510339,28072,18-314-00179
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0122297937646875,25984,18-315-00180
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1336587619739537,18184,18-315-00181
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1175620765614152,10083,18-315-00182
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.0217118984686876,32565,18-315-00183
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.0824132050702668,13173,18-316-00184
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,0.0138145002346594,14832,18-316-00185
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.0650836983579255,7923,18-316-00186
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.0580203745795785,17672,18-316-00187
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.0196164756685185,13351,18-316-00188
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.0293378024416534,3161,18-317-00189
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,0.0044342651495036,2387,18-317-00190
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.0112908708255461,4941,18-317-00191
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0354144653762559,11869,18-317-00192
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0192366244524893,10140,18-317-00193
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.0518364382617046,2768,18-318-00194
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.0391698662423233,2847,18-318-00195
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,0.0167038400835018,4784,18-318-00196
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.034849096378925,13069,18-318-00197
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0002796536901673,3396,18-319-00198
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,0.0064455759094422,5312,18-319-00199
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0446328648102463,6226,18-319-00200
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0105542992763831,1525,18-319-00201
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0360324805643496,3039,18-319-00202
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0070905136851082,226,18-320-00203
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,0.0200740238636684,623,18-320-00204
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0407600227968276,12871,18-320-00205
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0142932579531307,4104,18-320-00206
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0442147305316976,16755,18-320-00207
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.0017745376600673,3327,18-321-00208
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0427430709203084,960,18-321-00209
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,0.0048433179857476,4477,18-321-00210
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,0.0047383242031096,7399,18-321-00211
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,0.0146321923392159,8400,18-321-00212
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0123447357853756,3160,18-321-00213
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0430669788340861,2513,18-321-00214
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0433176000582979,2047,18-321-00215
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,0.035688112609664,9190,18-321-00216
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,0.0266562726632383,1628,18-321-00217
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.0214855212976436,1010,18-321-00218
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0634264861587929,1808,18-322-00219
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0021536927086842,8812,18-322-00220
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0431304863368638,2235,18-322-00221
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.0094949072287179,1699,18-323-00222
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0045020831305688,2669,18-323-00223
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.0200742613116894,6631,18-323-00224
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0314157015585963,1476,18-323-00225
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.010436936985891,2297,18-323-00226
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0660132492468806,1097,18-323-00227
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.043914243008228,2350,18-323-00228
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.0143214871984167,3809,18-324-00260
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0407948062996822,343,18-323-00230
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0399839608038215,8255,18-324-00231
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0239109834788534,633,18-324-00232
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.011458315832943,5246,18-324-00233
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0083669717921767,1720,18-324-00234
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0082553497077741,419,18-816-00235
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.0021453213412314,64,18-816-00236
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0382390388304252,951,18-325-00237
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0370074128517413,3167,18-325-00238
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,0.0071752478059914,5247,18-325-00239
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0064299562870652,742,18-326-00240
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0088768674730239,2935,18-326-00241
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0884901020261976,36,18-326-00242
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0435301831790379,112,18-326-00243
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0070305326747302,1129,18-326-00244
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0117247398748035,11252,18-326-00245
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0067303488271324,10232,18-326-00246
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0179098496120486,5844,18-326-00247
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0871851219591934,5317,18-755-00248
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.0292705822819629,18759,18-756-00249
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0277835094116655,7692,18-756-00250
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0143315972102022,5642,18-756-00251
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.1001371997897907,4720,18-757-00252
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.0415642159487668,5679,18-757-00253
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.1146546016711947,15597,18-757-00254
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0027859162563231,54821,18-759-00255
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0545586270561856,7770,18-758-00256
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0305271385112054,4437,18-758-00257
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0536553955078125,325,18-816-00258
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0187848744034251,5086,18-816-00259
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.015216546439796,9871,18-816-00261
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0098170946663092,5308,18-324-00262
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0105246526917791,2417,18-324-00263
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0137226960802606,3703,18-303-00264
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0347335958217164,4702,18-799-00265
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0521572047381975,5694,18-303-00266
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,0.0112533392987402,2055,18-322-00267
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0386015341938405,3450,18-326-00268
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0408317524269629,7877,18-325-00269
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0334642478151995,11634,18-325-00270
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0831482923580754,8693,18-304-00271
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0622683096780471,7025,18-321-00272
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,0.0113376882516493,7555,18-321-00273
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0066279545372103,1373,18-301-00274
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0421326833436638,6529,18-312-00276
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.02365143378553,3511,18-312-00277
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.0388305638287518,7104,18-755-00278
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.0330858819414547,6932,18-755-00279
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0257581511235939,5801,18-760-00280
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0564335317327648,11684,18-760-00281
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0436853991735319,59175,18-314-00275
