class,age,male,female
0,0 to 1,1870.38,1733.88
1,1 to 5,7220.35,6681.83
10,10 to 15,8218.32,7362.81
15,15 to 20,7525.63,5884.2
20,20 to 25,6846.82,6959.28
25,25 to 30,6993.1,6713.78
30,30 to 35,6403.41,5928.15
35,35 to 40,5793.2,5309.81
40,40 to 45,4753.14,4486.35
45,45 to 50,4202.38,3977.37
5,5 to 10,8845.95,8247.89
50,50 to 55,3565.95,3416.1
55,55 to 60,2926.83,2487.6
60,60 to 65,2030.82,2028.1
65,65 to 70,1401.05,1463.21
70,70 to 75,922.5,1141.68
75,75 to 80,641.44,765.65
80,80 and over,580.6,845.16
