class,age,male,female
0,0 to 1,451.43,419.58
1,1 to 5,1742.69,1616.93
10,10 to 15,2368.65,2193.6
15,15 to 20,2368.42,2139.84
20,20 to 25,2352.1,2269.45
25,25 to 30,2430.48,2360.74
30,30 to 35,2293.19,2105.3
35,35 to 40,2160.21,1938.12
40,40 to 45,1791.07,1561.23
45,45 to 50,1616.04,1394.08
5,5 to 10,2234.29,2067.78
50,50 to 55,1328.15,1207.5
55,55 to 60,1074.2,883.14
60,60 to 65,787.07,811.07
65,65 to 70,635.07,667.08
70,70 to 75,401.5,456.99
75,75 to 80,248.02,256.69
80,80 and over,186.83,230.59
