class,age,male,female
0,0 to 1,1514.16,1403.64
1,1 to 5,5845.23,5409.16
10,10 to 15,6642.54,5949.1
15,15 to 20,6077.19,4743.76
20,20 to 25,5523.59,5617.65
25,25 to 30,5640.83,5414.77
30,30 to 35,5163.31,4780.58
35,35 to 40,4668.92,4280.49
40,40 to 45,3830.19,3618.76
45,45 to 50,3385.48,3207.94
5,5 to 10,7158.51,6674.96
50,50 to 55,2873.96,2754.97
55,55 to 60,2359.3,2006.06
60,60 to 65,1635.88,1633
65,65 to 70,1126.05,1175.9
70,70 to 75,741.88,919.26
75,75 to 80,516.71,617.85
80,80 and over,468.74,683.47
