class,age,male,female
0,0 to 1,1169.97,1089.27
1,1 to 5,4516.51,4197.7
10,10 to 15,6351.19,5927.04
15,15 to 20,6396.15,5964.34
20,20 to 25,5832.7,5831.56
25,25 to 30,6240.85,6144.15
30,30 to 35,5692.94,5480.55
35,35 to 40,5540.26,5112.26
40,40 to 45,4492.02,4141.98
45,45 to 50,4013.17,3631.91
5,5 to 10,5968.64,5534.43
50,50 to 55,3132.19,3004.94
55,55 to 60,2569.93,2344.62
60,60 to 65,1839.66,1946.03
65,65 to 70,1366.9,1438.93
70,70 to 75,853.69,950.92
75,75 to 80,549.53,572.36
80,80 and over,450.1,551.92
