class,age,male,female
0,0 to 1,594.06,549.14
1,1 to 5,2293.31,2116.2
10,10 to 15,3158.88,2871.71
15,15 to 20,3227.57,3127.23
20,20 to 25,3217.24,3326.55
25,25 to 30,3497.44,3329.67
30,30 to 35,3250.09,2942.54
35,35 to 40,2967.74,2721.29
40,40 to 45,2446.44,2315.39
45,45 to 50,2317.23,2137.65
5,5 to 10,2964.35,2738.19
50,50 to 55,1877.12,1711.9
55,55 to 60,1527.91,1314.16
60,60 to 65,1071.38,1022.09
65,65 to 70,712.79,678.71
70,70 to 75,430.29,431.42
75,75 to 80,291.38,265.69
80,80 and over,226.23,265.38
