class,age,male,female
0,0 to 1,2356.61,2193.44
1,1 to 5,9097.39,8452.81
10,10 to 15,10733.47,10044.14
15,15 to 20,9641.09,8827.35
20,20 to 25,8987.36,8996.89
25,25 to 30,9278.3,8830.2
30,30 to 35,8333.83,7762.2
35,35 to 40,7615.92,7038.22
40,40 to 45,6310.94,5837.53
45,45 to 50,5526.54,5183.34
5,5 to 10,11080.85,10286.7
50,50 to 55,4726.58,4420.49
55,55 to 60,3745.35,3159.35
60,60 to 65,2885.82,2767.16
65,65 to 70,2012.65,1912.04
70,70 to 75,1308.24,1405.14
75,75 to 80,893.24,880.13
80,80 and over,844.45,1034.87
