class,age,male,female
0,0 to 1,3249.54,3025.42
1,1 to 5,12544.44,11658.99
10,10 to 15,14815.18,13865.01
15,15 to 20,13300.82,12192.67
20,20 to 25,12441.72,12477.74
25,25 to 30,12887.09,12261.67
30,30 to 35,11596.62,10788.09
35,35 to 40,10582.52,9777.45
40,40 to 45,8782.11,8128.23
45,45 to 50,7716.15,7230.45
5,5 to 10,15290.36,14200.66
50,50 to 55,6601.82,6173.96
55,55 to 60,5236.25,4419.85
60,60 to 65,4042.97,3867.06
65,65 to 70,2819.42,2670.34
70,70 to 75,1829.88,1956.38
75,75 to 80,1245.22,1222.65
80,80 and over,1170.66,1431.45
