class,age,male,female
0,0 to 1,2111.57,1975.11
1,1 to 5,8151.43,7611.44
10,10 to 15,9702.68,8853.54
15,15 to 20,8705.13,7398.58
20,20 to 25,7983.57,8027.93
25,25 to 30,8578.47,8279.91
30,30 to 35,7744.62,7367.19
35,35 to 40,7210.26,6733.34
40,40 to 45,5964.05,5490.41
45,45 to 50,5481.93,4863.71
5,5 to 10,10474.43,9645.46
50,50 to 55,4419.45,4188.08
55,55 to 60,3577.2,2999.94
60,60 to 65,2632.78,2548.43
65,65 to 70,1829.67,1765.26
70,70 to 75,1222.69,1309.89
75,75 to 80,794.23,747.93
80,80 and over,666.41,806.33
