class,age,male,female
0,0 to 1,2314.35,2166.45
1,1 to 5,8934.23,8348.8
10,10 to 15,10395.98,9482.29
15,15 to 20,9105.93,7688.48
20,20 to 25,8249.1,8350.28
25,25 to 30,8894.18,8604.81
30,30 to 35,8037.38,7664.31
35,35 to 40,7418.47,6982.48
40,40 to 45,6139.46,5712.09
45,45 to 50,5653.69,5042.34
5,5 to 10,11482.88,10555.51
50,50 to 55,4586.68,4373.69
55,55 to 60,3677.43,3105.36
60,60 to 65,2726.19,2620.03
65,65 to 70,1881.89,1780.25
70,70 to 75,1286.74,1358.31
75,75 to 80,838.09,765.75
80,80 and over,704.06,843.71
