class,age,male,female
0,0 to 1,2135.21,1954.76
1,1 to 5,8242.69,7533.03
10,10 to 15,9221.64,8669.56
15,15 to 20,8786.6,8270.63
20,20 to 25,8040.26,7468.05
25,25 to 30,7619.36,7289.55
30,30 to 35,7091.72,6598.88
35,35 to 40,6681.03,6084.5
40,40 to 45,5597.22,5108.62
45,45 to 50,4661.51,4158.9
5,5 to 10,9781.34,9259.38
50,50 to 55,4059.52,3820.23
55,55 to 60,3204.56,2635.18
60,60 to 65,2642.42,2419.65
65,65 to 70,1823.71,1620.52
70,70 to 75,1161.02,1162.05
75,75 to 80,657.18,609.85
80,80 and over,599.84,724.85
