class,age,male,female
0,0 to 1,1415.53,1311.82
1,1 to 5,5464.14,5055.04
10,10 to 15,6784.64,6223.48
15,15 to 20,6602.27,5991.68
20,20 to 25,5850.59,5886.48
25,25 to 30,6247.07,5839.93
30,30 to 35,5425.97,5160.57
35,35 to 40,5304.26,4919.2
40,40 to 45,4246.18,4034.59
45,45 to 50,3869.53,3550.99
5,5 to 10,6939.13,6382.77
50,50 to 55,2948.19,2808.25
55,55 to 60,2477.46,2074.88
60,60 to 65,1635.75,1626.36
65,65 to 70,1171.47,1234.51
70,70 to 75,742.04,836.35
75,75 to 80,537.17,556.49
80,80 and over,465.01,557.12
