class,age,male,female
0,0 to 1,254.48,236.4
1,1 to 5,982.4,911.02
10,10 to 15,1318.67,1208.01
15,15 to 20,1328.15,1171.71
20,20 to 25,1282.56,1256.22
25,25 to 30,1355.88,1294.89
30,30 to 35,1218.66,1145.68
35,35 to 40,1173.12,1058.57
40,40 to 45,965.93,852.21
45,45 to 50,877.45,766.31
5,5 to 10,1252.27,1167.33
50,50 to 55,690.82,638.7
55,55 to 60,579.77,474.61
60,60 to 65,416.09,417.86
65,65 to 70,297.03,311.08
70,70 to 75,180.52,206.73
75,75 to 80,114.8,124.79
80,80 and over,98.22,125.2
