class,age,male,female
0,0 to 1,1039.96,958.4
1,1 to 5,4014.63,3693.35
10,10 to 15,4541.36,4190.22
15,15 to 20,4050.32,3656.57
20,20 to 25,3672.38,3760.29
25,25 to 30,3879.35,3711.23
30,30 to 35,3483.05,3265.35
35,35 to 40,3134.28,2891.3
40,40 to 45,2537.28,2388.24
45,45 to 50,2248.19,2116.38
5,5 to 10,4915.36,4580.17
50,50 to 55,1877.71,1819.95
55,55 to 60,1458.97,1264.87
60,60 to 65,1136.07,1162.71
65,65 to 70,771.17,775.77
70,70 to 75,545.78,589.09
75,75 to 80,328.27,343.46
80,80 and over,342.3,442.22
