class,age,male,female
0,0 to 1,1319,1229.13
1,1 to 5,5091.84,4736.69
10,10 to 15,7276.68,6703.15
15,15 to 20,7136.21,6983.65
20,20 to 25,6848.18,7176.35
25,25 to 30,7491.39,7250.37
30,30 to 35,6941.04,6389.26
35,35 to 40,6408.79,5897.78
40,40 to 45,5231.37,4700.56
45,45 to 50,4802.57,4344.55
5,5 to 10,6555.11,6115.34
50,50 to 55,3835.62,3641.55
55,55 to 60,3212.88,2753.46
60,60 to 65,2381.91,2242.76
65,65 to 70,1735.49,1586.01
70,70 to 75,1011.65,956.43
75,75 to 80,655.05,577.85
80,80 and over,524.59,552.95
