class,age,male,female
0,0 to 1,450.87,420.99
1,1 to 5,1740.53,1622.35
10,10 to 15,2167,1995.26
15,15 to 20,2084.14,2080.01
20,20 to 25,2022.83,2009.22
25,25 to 30,2084.26,1904.18
30,30 to 35,1913.88,1605.4
35,35 to 40,1642.41,1426.07
40,40 to 45,1412.28,1222.06
45,45 to 50,1233.78,1079.3
5,5 to 10,2099.49,1934.01
50,50 to 55,1022.9,897.57
55,55 to 60,860.03,609.8
60,60 to 65,534.56,450.83
65,65 to 70,349.75,290.59
70,70 to 75,201.48,198.41
75,75 to 80,168.09,147.81
80,80 and over,126.18,139.59
