class,age,male,female
0,0 to 1,3983.95,3710.92
1,1 to 5,15379.51,14300.69
10,10 to 15,22104.84,20381.03
15,15 to 20,21756.87,21264.88
20,20 to 25,20830.45,21781.05
25,25 to 30,22590.74,21884.94
30,30 to 35,20920.78,19268.77
35,35 to 40,19243.84,17730.99
40,40 to 45,15728.26,14176.9
45,45 to 50,14440.32,13072.53
5,5 to 10,19862.76,18526.63
50,50 to 55,11540.29,10962.84
55,55 to 60,9652.56,8256.69
60,60 to 65,7139.98,6699.95
65,65 to 70,5193.96,4735.07
70,70 to 75,3019.58,2859.38
75,75 to 80,1964.33,1731.57
80,80 and over,1581.75,1660.21
