class,age,male,female
0,0 to 1,7887.43,7273.94
1,1 to 5,30448.41,28031.44
10,10 to 15,35768.26,33096.14
15,15 to 20,36048.91,34478.17
20,20 to 25,34793.62,33521.09
25,25 to 30,33853.82,32548.01
30,30 to 35,31173.58,29525.75
35,35 to 40,29724.93,27512.98
40,40 to 45,25113.25,23209.53
45,45 to 50,22104.01,20493.99
5,5 to 10,36366.25,33474.28
50,50 to 55,18748.79,17922.56
55,55 to 60,15812.09,13252.98
60,60 to 65,11471.56,10754.84
65,65 to 70,8160.42,7605.38
70,70 to 75,5028.43,5142.6
75,75 to 80,3235.65,3200.97
80,80 and over,2710.41,3472.97
