class,age,male,female
0,0 to 1,1086.74,1026.16
1,1 to 5,4195.22,3954.47
10,10 to 15,4946.79,4492.19
15,15 to 20,4676.07,3930.25
20,20 to 25,4357.13,4507.36
25,25 to 30,4466.63,4178.41
30,30 to 35,3945.14,3627.59
35,35 to 40,3565.83,3457.55
40,40 to 45,3090.98,3001.34
45,45 to 50,2818.5,2691.33
5,5 to 10,5123.96,4721.62
50,50 to 55,2343.29,2183.06
55,55 to 60,1887.91,1540.21
60,60 to 65,1190.52,1234.25
65,65 to 70,847.2,935.62
70,70 to 75,541.3,688.08
75,75 to 80,383.11,446.79
80,80 and over,329.01,451.49
