class,age,male,female
0,0 to 1,1312.4,1217.31
1,1 to 5,5066.34,4691.12
10,10 to 15,5941.6,5357.44
15,15 to 20,5524.4,4459.12
20,20 to 25,5024.06,5094.44
25,25 to 30,5173.68,4989.53
30,30 to 35,4732.74,4413.6
35,35 to 40,4338.89,3982.89
40,40 to 45,3551.44,3339.97
45,45 to 50,3145.55,2954.78
5,5 to 10,6270.73,5842.46
50,50 to 55,2628.77,2520.3
55,55 to 60,2157.81,1858.84
60,60 to 65,1504.9,1518.82
65,65 to 70,1051.1,1099.37
70,70 to 75,685.42,833.14
75,75 to 80,470.57,549.88
80,80 and over,419.57,595.99
