class,age,male,female
0,0 to 1,3138.28,2908.22
1,1 to 5,12114.93,11207.33
10,10 to 15,13406.68,12162.3
15,15 to 20,12825.32,11185.88
20,20 to 25,11481.41,11799.69
25,25 to 30,11820.19,11095.86
30,30 to 35,10258.16,9329.96
35,35 to 40,9301.94,8644.5
40,40 to 45,7608.27,7370.09
45,45 to 50,6886.15,6520.89
5,5 to 10,14015.89,13037.48
50,50 to 55,5605.69,5215.54
55,55 to 60,4412.78,3848.01
60,60 to 65,2888.71,3006.25
65,65 to 70,2123.19,2289.85
70,70 to 75,1258.76,1619.3
75,75 to 80,905.22,1065.31
80,80 and over,807.35,1085.74
