class,age,male,female
0,0 to 1,1385.07,1289.55
1,1 to 5,5346.87,4969.51
10,10 to 15,7554.07,6962.23
15,15 to 20,7359.54,7195.07
20,20 to 25,7033.01,7379.78
25,25 to 30,7678.14,7439.1
30,30 to 35,7110.22,6547.81
35,35 to 40,6551.6,6019.23
40,40 to 45,5331.98,4793.38
45,45 to 50,4888.65,4423.42
5,5 to 10,6865.97,6408.57
50,50 to 55,3895.5,3697.87
55,55 to 60,3264.05,2787.2
60,60 to 65,2413.45,2273.23
65,65 to 70,1751.75,1609.56
70,70 to 75,1027.1,976.11
75,75 to 80,664.59,589.56
80,80 and over,535.76,565.31
