class,age,male,female
0,0 to 1,1534.74,1402.73
1,1 to 5,5924.65,5405.67
10,10 to 15,7685.04,7089.85
15,15 to 20,7171.84,6746.22
20,20 to 25,6643.68,6814.25
25,25 to 30,7178.5,6872.49
30,30 to 35,6637.02,5972.63
35,35 to 40,5763.79,5117.01
40,40 to 45,4532.81,4156.65
45,45 to 50,4102.35,3619.88
5,5 to 10,7655.56,7016.23
50,50 to 55,3142.81,2985.65
55,55 to 60,2590.31,2305.19
60,60 to 65,2001.39,1859.02
65,65 to 70,1363.2,1360.21
70,70 to 75,900.49,875.19
75,75 to 80,628.2,544.02
80,80 and over,474.32,516.93
