class,age,male,female
0,0 to 1,1458.17,1349.17
1,1 to 5,5629.08,5199.29
10,10 to 15,6313.41,5736.29
15,15 to 20,6105.22,5321.84
20,20 to 25,5459.63,5611.46
25,25 to 30,5655.62,5317.93
30,30 to 35,4910.22,4478.4
35,35 to 40,4487.28,4159.13
40,40 to 45,3655.98,3523.68
45,45 to 50,3324.64,3128.06
5,5 to 10,6533.33,6077.3
50,50 to 55,2688.97,2497.2
55,55 to 60,2124.44,1848.87
60,60 to 65,1390.74,1454.27
65,65 to 70,1027.2,1107.9
70,70 to 75,607.2,776.81
75,75 to 80,434.77,508.26
80,80 and over,385.05,514.62
