class,age,male,female
0,0 to 1,2019.28,1901.96
1,1 to 5,7795.35,7329.39
10,10 to 15,10558.75,9877.54
15,15 to 20,10101.61,9726.17
20,20 to 25,9843.64,9864.57
25,25 to 30,10386.95,9874.25
30,30 to 35,9174.5,8811.66
35,35 to 40,8818.35,8228.01
40,40 to 45,7310.57,6913.89
45,45 to 50,6853.54,6302.65
5,5 to 10,10320.17,9597.45
50,50 to 55,5383.09,5145.86
55,55 to 60,4290.5,3755.68
60,60 to 65,3041.76,2979.85
65,65 to 70,2028.87,2043.7
70,70 to 75,1343.86,1393.71
75,75 to 80,817.56,829.67
80,80 and over,702.55,798.94
