class,age,male,female
0,0 to 1,652.83,603.48
1,1 to 5,2520.16,2325.62
10,10 to 15,3423.97,3132.38
15,15 to 20,3458.94,3339.57
20,20 to 25,3445.57,3527.26
25,25 to 30,3680.82,3576.64
30,30 to 35,3507.87,3248.65
35,35 to 40,3402.16,3136.82
40,40 to 45,2883.56,2636.69
45,45 to 50,2756.85,2403.23
5,5 to 10,3229.45,2990.55
50,50 to 55,2137.39,1925.33
55,55 to 60,1737.18,1500.89
60,60 to 65,1263.2,1193.57
65,65 to 70,919.61,834.89
70,70 to 75,565.73,521
75,75 to 80,372.35,310.55
80,80 and over,288.56,294.66
