class,age,male,female
0,0 to 1,452.68,422.54
1,1 to 5,1748.36,1629.19
10,10 to 15,1810.19,1607.95
15,15 to 20,1591.64,1379.75
20,20 to 25,1518.59,1517.33
25,25 to 30,1508.93,1401.1
30,30 to 35,1350.85,1214.25
35,35 to 40,1182.6,1078.52
40,40 to 45,975.15,907.98
45,45 to 50,831.3,787.81
5,5 to 10,2027.7,1885.28
50,50 to 55,705.97,665.93
55,55 to 60,561.2,483.72
60,60 to 65,398.4,391.52
65,65 to 70,263.44,288.06
70,70 to 75,173.74,223.97
75,75 to 80,118.41,146.53
80,80 and over,114.71,161.96
