class,age,male,female
0,0 to 1,865.29,794.07
1,1 to 5,3340.35,3060.08
10,10 to 15,4136.55,3783.06
15,15 to 20,3837.96,3663.81
20,20 to 25,3575.19,3725.9
25,25 to 30,3778.59,3774.2
30,30 to 35,3656.99,3445.83
35,35 to 40,3313.25,2992.12
40,40 to 45,2663.03,2438.55
45,45 to 50,2401.16,2164.4
5,5 to 10,4170.05,3913.31
50,50 to 55,1863.11,1744.53
55,55 to 60,1521.49,1326.76
60,60 to 65,1175.35,1125.55
65,65 to 70,806.68,825.77
70,70 to 75,535.97,530.45
75,75 to 80,347.27,329.95
80,80 and over,300.98,322.7
