class,age,male,female
0,0 to 1,933.34,870.86
1,1 to 5,3603.04,3356.01
10,10 to 15,3718.75,3302.61
15,15 to 20,3276.95,2837.54
20,20 to 25,3134.05,3107.43
25,25 to 30,3106.18,2864.93
30,30 to 35,2776.59,2484.09
35,35 to 40,2426.2,2203.93
40,40 to 45,1996.33,1856.07
45,45 to 50,1703.14,1614.06
5,5 to 10,4169.96,3875.46
50,50 to 55,1440.56,1359.06
55,55 to 60,1144.2,986.95
60,60 to 65,813.58,800.57
65,65 to 70,540.65,592.97
70,70 to 75,352.77,458.22
75,75 to 80,241.28,300.57
80,80 and over,230.47,328.58
