class,age,male,female
0,0 to 1,817.63,769.23
1,1 to 5,3156.35,2964.35
10,10 to 15,4157.39,3872.05
15,15 to 20,3918.66,3697.21
20,20 to 25,3775.33,3789.07
25,25 to 30,3997.04,3810.34
30,30 to 35,3542.99,3399.31
35,35 to 40,3384.49,3162.33
40,40 to 45,2805.29,2646.52
45,45 to 50,2623.35,2401.18
5,5 to 10,4155.77,3855.89
50,50 to 55,2070.44,1978.35
55,55 to 60,1651.85,1437.88
60,60 to 65,1179.15,1151.31
65,65 to 70,790.91,788.48
70,70 to 75,526.62,547.75
75,75 to 80,324.31,323.03
80,80 and over,277.3,318.16
