class,age,male,female
0,0 to 1,945.78,878.53
1,1 to 5,3651.08,3385.57
10,10 to 15,4900.32,4487.94
15,15 to 20,4937.99,4353.2
20,20 to 25,4775.36,4674.59
25,25 to 30,5046.32,4816.95
30,30 to 35,4535.65,4261.37
35,35 to 40,4365.37,3936.78
40,40 to 45,3595.46,3168.77
45,45 to 50,3266.85,2850.74
5,5 to 10,4651.09,4336.13
50,50 to 55,2572.77,2376.57
55,55 to 60,2159.87,1764.49
60,60 to 65,1550.25,1555.9
65,65 to 70,1106.91,1159.54
70,70 to 75,672.3,770.48
75,75 to 80,427.31,464.95
80,80 and over,365.58,466.3
