class,age,male,female
0,0 to 1,899.8,839.56
1,1 to 5,3447.69,3211.31
10,10 to 15,3538.15,3142.22
15,15 to 20,3143.75,2722.2
20,20 to 25,3016.02,2990.41
25,25 to 30,2989.71,2757.52
30,30 to 35,2682.52,2399.93
35,35 to 40,2368.74,2151.73
40,40 to 45,1953.25,1816.02
45,45 to 50,1664.21,1577.16
5,5 to 10,3940.09,3661.82
50,50 to 55,1407.34,1327.72
55,55 to 60,1120.15,966.21
60,60 to 65,798.56,785.79
65,65 to 70,540.83,593.16
70,70 to 75,355.1,461.26
75,75 to 80,236.99,295.22
80,80 and over,224.64,320.28
