class,age,male,female
0,0 to 1,7984.63,7363.55
1,1 to 5,30594.22,28165.57
10,10 to 15,35734.18,33064.82
15,15 to 20,36313.45,34730.95
20,20 to 25,35157.36,33871.06
25,25 to 30,34213.21,32893.5
30,30 to 35,31623.04,29951.25
35,35 to 40,30471.56,28203.89
40,40 to 45,25799.39,23843.54
45,45 to 50,22677.76,21025.67
5,5 to 10,36081.76,33212.84
50,50 to 55,19231.62,18383.99
55,55 to 60,16252.95,13622.38
60,60 to 65,11822.72,11083.96
65,65 to 70,8571.12,7988
70,70 to 75,5314.79,5435.41
75,75 to 80,3336.89,3301.05
80,80 and over,2773.93,3554.27
