class,age,male,female
0,0 to 1,816.09,758.82
1,1 to 5,3126.97,2902.49
10,10 to 15,4333.87,4030.38
15,15 to 20,4416.7,4052.84
20,20 to 25,4442.82,4262.55
25,25 to 30,4597.25,4470.72
30,30 to 35,4367.25,4006.03
35,35 to 40,4173.98,3737.06
40,40 to 45,3471.65,3002.29
45,45 to 50,3134.28,2679.34
5,5 to 10,3986.37,3685.18
50,50 to 55,2567.61,2322.26
55,55 to 60,2078.05,1702.77
60,60 to 65,1534.49,1585.79
65,65 to 70,1278.75,1343.81
70,70 to 75,810.91,916.42
75,75 to 80,483.77,493.59
80,80 and over,354.9,429.11
