class,age,male,female
0,0 to 1,2041.71,1923.07
1,1 to 5,7823.24,7355.6
10,10 to 15,10536.2,9856.43
15,15 to 20,10163.9,9786.14
20,20 to 25,9935.18,9956.34
25,25 to 30,10485.3,9967.77
30,30 to 35,9296.16,8928.53
35,35 to 40,9029.62,8425.13
40,40 to 45,7501.86,7094.82
45,45 to 50,7023.66,6459.12
5,5 to 10,10227.14,9510.92
50,50 to 55,5515.58,5272.52
55,55 to 60,4405.31,3856.18
60,60 to 65,3131.31,3067.58
65,65 to 70,2128.56,2144.12
70,70 to 75,1418.76,1471.39
75,75 to 80,842.22,854.69
80,80 and over,718.2,816.74
