class,age,male,female
0,0 to 1,679.48,629.67
1,1 to 5,2603.52,2408.49
10,10 to 15,3734.68,3384.52
15,15 to 20,3854.74,3734.46
20,20 to 25,3834.28,3919.27
25,25 to 30,4181.52,4104.2
30,30 to 35,4081.04,3816.56
35,35 to 40,3850.11,3564.09
40,40 to 45,3235.42,2935.45
45,45 to 50,2971.59,2671.96
5,5 to 10,3314,3089.9
50,50 to 55,2387.48,2245.33
55,55 to 60,1954.78,1780.84
60,60 to 65,1554.65,1477.35
65,65 to 70,1156.73,1079.98
70,70 to 75,699.76,644.79
75,75 to 80,446.02,391.49
80,80 and over,349.9,369.85
