class,age,male,female
0,0 to 1,2933.68,2693.17
1,1 to 5,11240.78,10301.36
10,10 to 15,13947.81,12826.17
15,15 to 20,13141.35,12623.01
20,20 to 25,12305.05,12795.72
25,25 to 30,12917.64,12890.42
30,30 to 35,12463.44,11752.75
35,35 to 40,11393.17,10316.72
40,40 to 45,9225.44,8424.31
45,45 to 50,8266.87,7400.31
5,5 to 10,13879.13,13035.28
50,50 to 55,6389.75,5926.44
55,55 to 60,5197.4,4481.63
60,60 to 65,3970.54,3802.42
65,65 to 70,2766.43,2826.6
70,70 to 75,1840.59,1826.75
75,75 to 80,1163.71,1107.3
80,80 and over,1006.83,1089.34
