class,age,male,female
0,0 to 1,1901.29,1761.92
1,1 to 5,7285.06,6739.33
10,10 to 15,10450.23,9470.43
15,15 to 20,10786.16,10449.6
20,20 to 25,10728.91,10966.74
25,25 to 30,11700.55,11484.18
30,30 to 35,11419.39,10679.34
35,35 to 40,10773.2,9972.89
40,40 to 45,9053.22,8213.86
45,45 to 50,8314.98,7476.55
5,5 to 10,9273.08,8646.03
50,50 to 55,6680.53,6282.8
55,55 to 60,5469.77,4983.07
60,60 to 65,4350.15,4133.87
65,65 to 70,3236.72,3021.96
70,70 to 75,1958.05,1804.22
75,75 to 80,1248.04,1095.45
80,80 and over,979.07,1034.9
