class,age,male,female
0,0 to 1,404.47,374.05
1,1 to 5,1549.79,1430.74
10,10 to 15,2156.3,1957.49
15,15 to 20,2186.51,2112.93
20,20 to 25,2152.09,2206.88
25,25 to 30,2335.13,2298.46
30,30 to 35,2277.36,2132.36
35,35 to 40,2138.39,1972.01
40,40 to 45,1785.4,1622.12
45,45 to 50,1634.99,1470.68
5,5 to 10,1959.48,1829.45
50,50 to 55,1306.93,1228.35
55,55 to 60,1069.99,968.8
60,60 to 65,847.78,806.51
65,65 to 70,625.5,591.47
70,70 to 75,383.68,357.33
75,75 to 80,244.26,216.94
80,80 and over,194.28,205.81
