class,age,male,female
0,0 to 1,1874.38,1749.52
1,1 to 5,7185.28,6695.31
10,10 to 15,7589.78,7087.63
15,15 to 20,7269.79,7072.8
20,20 to 25,7002.86,6693.65
25,25 to 30,6666.39,6219.7
30,30 to 35,5930.9,5543.24
35,35 to 40,5586.26,5142.31
40,40 to 45,4742.5,4460.35
45,45 to 50,4077.86,3747.09
5,5 to 10,8270.83,7715.24
50,50 to 55,3603.44,3396.72
55,55 to 60,3064.18,2489.68
60,60 to 65,2280.8,2200.24
65,65 to 70,1673.15,1593.52
70,70 to 75,1054.87,1156.08
75,75 to 80,664.25,728.93
80,80 and over,623.91,843.64
