class,age,male,female
0,0 to 1,883.66,809.71
1,1 to 5,3385.87,3097.14
10,10 to 15,3756.54,3528.73
15,15 to 20,3609.71,3404.14
20,20 to 25,3317.26,3087.63
25,25 to 30,3140.08,3003.49
30,30 to 35,2921.58,2722
35,35 to 40,2790.95,2545.18
40,40 to 45,2348.54,2148.34
45,45 to 50,1954.47,1747.65
5,5 to 10,3966.65,3751.79
50,50 to 55,1701.75,1598.53
55,55 to 60,1354.04,1110.72
60,60 to 65,1114.01,1023.95
65,65 to 70,786.73,703.45
70,70 to 75,502.54,507.44
75,75 to 80,278.46,263.09
80,80 and over,253.97,310.6
