class,age,male,female
0,0 to 1,440.97,409.85
1,1 to 5,1689.63,1567.67
10,10 to 15,2281.62,2112.72
15,15 to 20,2299.58,2076.58
20,20 to 25,2290.12,2210.06
25,25 to 30,2366.74,2298.74
30,30 to 35,2241.22,2057.65
35,35 to 40,2133.24,1914.06
40,40 to 45,1772.46,1545.41
45,45 to 50,1597.05,1378.12
5,5 to 10,2138.61,1979.3
50,50 to 55,1312.41,1193.39
55,55 to 60,1063.75,874.64
60,60 to 65,781.3,805.05
65,65 to 70,642.2,674.56
70,70 to 75,408.61,465.2
75,75 to 80,246.37,255.11
80,80 and over,184.29,227.61
