class,age,male,female
0,0 to 1,287.81,268.03
1,1 to 5,1102.86,1025.14
10,10 to 15,1546.58,1444.12
15,15 to 20,1572.17,1468.83
20,20 to 25,1438.26,1437.6
25,25 to 30,1540.15,1516.49
30,30 to 35,1410.24,1358.13
35,35 to 40,1387.91,1280.89
40,40 to 45,1127.7,1039.49
45,45 to 50,1006.18,910.11
5,5 to 10,1440.77,1335.92
50,50 to 55,784.45,752.57
55,55 to 60,645,588.87
60,60 to 65,463.08,490.11
65,65 to 70,350.91,369.4
70,70 to 75,220.43,245.21
75,75 to 80,138.35,143.84
80,80 and over,112.32,137.41
