class,age,male,female
0,0 to 1,1612.79,1490.82
1,1 to 5,6179.62,5702.37
10,10 to 15,8459.31,7692.69
15,15 to 20,8711.57,8439.51
20,20 to 25,8711.02,9002.79
25,25 to 30,9464.13,9019.19
30,30 to 35,8838.95,8011.58
35,35 to 40,8181.1,7504.64
40,40 to 45,6768.23,6394.39
45,45 to 50,6405.99,5892.58
5,5 to 10,7884.37,7283.66
50,50 to 55,5176.11,4717.99
55,55 to 60,4221.95,3632.52
60,60 to 65,2973.41,2835.59
65,65 to 70,2026.64,1924.41
70,70 to 75,1232.1,1229.61
75,75 to 80,812.9,737.58
80,80 and over,626.2,729.26
