class,age,male,female
0,0 to 1,3365.34,3103.68
1,1 to 5,12894.77,11871.59
10,10 to 15,15065.86,13939.88
15,15 to 20,15314.52,14653.03
20,20 to 25,14840.02,14298.3
25,25 to 30,14443.01,13882.46
30,30 to 35,13348.26,12639.83
35,35 to 40,12848.35,11892.86
40,40 to 45,10878.95,10057.45
45,45 to 50,9565.93,8873.37
5,5 to 10,15205.39,13994.55
50,50 to 55,8114.18,7761.15
55,55 to 60,6857.19,5750.69
60,60 to 65,4983.51,4673.34
65,65 to 70,3612.6,3368.62
70,70 to 75,2240.49,2292.11
75,75 to 80,1409.31,1394.7
80,80 and over,1171.49,1500.75
