class,age,male,female
0,0 to 1,398.28,370.83
1,1 to 5,1526.06,1418.43
10,10 to 15,2140.23,1998.32
15,15 to 20,2175.86,2032.79
20,20 to 25,1990.44,1989.66
25,25 to 30,2131.2,2098.76
30,30 to 35,1951.32,1879.32
35,35 to 40,1920.53,1772.27
40,40 to 45,1560.32,1438.36
45,45 to 50,1392.32,1259.44
5,5 to 10,1993.71,1848.52
50,50 to 55,1085.47,1041.38
55,55 to 60,892.48,814.85
60,60 to 65,640.77,678.23
65,65 to 70,485.6,511.23
70,70 to 75,305.02,339.36
75,75 to 80,191.42,199.04
80,80 and over,155.39,190.09
