class,age,male,female
0,0 to 1,1417.13,1294.63
1,1 to 5,5429.93,4951.95
10,10 to 15,6963.94,6427.67
15,15 to 20,6514.2,6119.22
20,20 to 25,6024.81,6180.26
25,25 to 30,6502.41,6238.87
30,30 to 35,6044.28,5447.98
35,35 to 40,5294.85,4692.46
40,40 to 45,4161.74,3806.41
45,45 to 50,3747.04,3297.32
5,5 to 10,6917.38,6343.42
50,50 to 55,2857.94,2723.03
55,55 to 60,2362.27,2106.5
60,60 to 65,1844.62,1712.33
65,65 to 70,1283.2,1286.53
70,70 to 75,858.92,833.75
75,75 to 80,583.92,506.01
80,80 and over,439.57,476.15
