class,age,male,female
0,0 to 1,3444,3148.74
1,1 to 5,13196.15,12043.91
10,10 to 15,18341.32,16898.85
15,15 to 20,20334.73,19125.53
20,20 to 25,23303.37,22352.08
25,25 to 30,24758.1,24503.47
30,30 to 35,24543.77,23114.26
35,35 to 40,23687.05,21944.79
40,40 to 45,20301.8,18085.37
45,45 to 50,18145.04,16069.53
5,5 to 10,16459.42,14933.99
50,50 to 55,15116.42,12979.99
55,55 to 60,12314.38,9375.19
60,60 to 65,8345.04,6678.39
65,65 to 70,5597.63,4609.25
70,70 to 75,3224.71,2949.44
75,75 to 80,2149.07,2103.03
80,80 and over,1561.24,1953.19
