class,age,male,female
0,0 to 1,2393.45,2240.6
1,1 to 5,9170.85,8570.29
10,10 to 15,10611.27,9678.35
15,15 to 20,9371.27,7910.96
20,20 to 25,8515.76,8619.97
25,25 to 30,9183.78,8885.23
30,30 to 35,8330.34,7944.04
35,35 to 40,7770.5,7314.21
40,40 to 45,6444.98,5996.19
45,45 to 50,5927.86,5286.15
5,5 to 10,11640.61,10700.12
50,50 to 55,4807.75,4584.35
55,55 to 60,3863.06,3261.93
60,60 to 65,2870.94,2758.73
65,65 to 70,2019.85,1910.47
70,70 to 75,1389.65,1466.88
75,75 to 80,883.36,806.83
80,80 and over,736,881.77
