class,age,male,female
0,0 to 1,1135.32,1046.28
1,1 to 5,4350.13,4002
10,10 to 15,4892.83,4514.51
15,15 to 20,4400.11,3972.34
20,20 to 25,4001.94,4097.76
25,25 to 30,4228.21,4044.98
30,30 to 35,3810.55,3572.38
35,35 to 40,3465.16,3196.53
40,40 to 45,2811.16,2646.03
45,45 to 50,2487.61,2341.77
5,5 to 10,5259.3,4900.66
50,50 to 55,2077.24,2013.35
55,55 to 60,1617.38,1402.22
60,60 to 65,1262.71,1292.33
65,65 to 70,873.54,878.76
70,70 to 75,622.13,671.49
75,75 to 80,365.12,382.02
80,80 and over,377.82,488.11
