class,age,male,female
0,0 to 1,1145.52,1064.15
1,1 to 5,4389.23,4070.37
10,10 to 15,5848.21,5355.41
15,15 to 20,5935.02,5229.19
20,20 to 25,5753.41,5634.03
25,25 to 30,6082.55,5806.1
30,30 to 35,5486.22,5155.76
35,35 to 40,5334.85,4812.83
40,40 to 45,4403.39,3882.82
45,45 to 50,3996.25,3488.18
5,5 to 10,5521.45,5147
50,50 to 55,3146.51,2907.63
55,55 to 60,2646.77,2162.74
60,60 to 65,1904.84,1910.83
65,65 to 70,1384.63,1449.39
70,70 to 75,846.83,969.95
75,75 to 80,525.45,571.18
80,80 and over,446.41,569.29
