class,age,male,female
0,0 to 1,1048.94,976.44
1,1 to 5,4023.78,3739.54
10,10 to 15,4343.16,3891.96
15,15 to 20,4005.19,3507.45
20,20 to 25,3866.45,3797.68
25,25 to 30,3790.54,3492.13
30,30 to 35,3350.78,3030.22
35,35 to 40,3051.59,2829.45
40,40 to 45,2609.95,2487.79
45,45 to 50,2232.73,2118.28
5,5 to 10,4663.54,4328.69
50,50 to 55,1965.44,1825.4
55,55 to 60,1573.14,1333.79
60,60 to 65,1102.69,1064.54
65,65 to 70,751.15,799.03
70,70 to 75,474.85,593.89
75,75 to 80,323.77,391.11
80,80 and over,307.07,422.88
