class,age,male,female
0,0 to 1,4406.93,4077.03
1,1 to 5,16885.79,15594.64
10,10 to 15,22027.22,20011.52
15,15 to 20,21826.17,20986.58
20,20 to 25,21410.75,22031.06
25,25 to 30,22739.01,21484.62
30,30 to 35,20907.65,18825.51
35,35 to 40,19131.41,16957.18
40,40 to 45,15898.03,14916.03
45,45 to 50,14734.26,13296.07
5,5 to 10,21430.38,19856.38
50,50 to 55,12090.93,10718.94
55,55 to 60,9676.46,8051.32
60,60 to 65,7100.66,6469.41
65,65 to 70,4435.99,4345.98
70,70 to 75,2968.56,2855.11
75,75 to 80,1870.93,1751.2
80,80 and over,1475.07,1653.23
