class,age,male,female
0,0 to 1,535.25,495.31
1,1 to 5,2050.9,1894.57
10,10 to 15,2266.17,2058.75
15,15 to 20,2202.98,1921.65
20,20 to 25,1965.83,2027.71
25,25 to 30,2033.75,1911.35
30,30 to 35,1767.73,1608.84
35,35 to 40,1626.14,1510.42
40,40 to 45,1326.68,1287.17
45,45 to 50,1205.58,1140.23
5,5 to 10,2339.6,2176.44
50,50 to 55,975.89,906.82
55,55 to 60,769.07,672.47
60,60 to 65,501.31,525.1
65,65 to 70,378.59,408.67
70,70 to 75,224.3,288.99
75,75 to 80,158.18,185.54
80,80 and over,139.32,186.43
