class,age,male,female
0,0 to 1,2038.05,1899.14
1,1 to 5,7809.07,7264.22
10,10 to 15,11055.29,10199.81
15,15 to 20,10923.46,10687.47
20,20 to 25,10489.42,10970.72
25,25 to 30,11421.3,11027.51
30,30 to 35,10566.86,9710.98
35,35 to 40,9828.79,9034.2
40,40 to 45,8028.34,7204.42
45,45 to 50,7344.85,6632.04
5,5 to 10,9931.36,9258.04
50,50 to 55,5855.65,5544.16
55,55 to 60,4908.06,4173.91
60,60 to 65,3620.69,3391.65
65,65 to 70,2679.73,2442.76
70,70 to 75,1569.63,1487.46
75,75 to 80,992.67,877.72
80,80 and over,794.99,838.82
