class,age,male,female
0,0 to 1,1190.19,1109.3
1,1 to 5,4560.38,4243.07
10,10 to 15,5686.08,5318.1
15,15 to 20,5426.22,5267.27
20,20 to 25,5233.36,5408.96
25,25 to 30,5710.11,5429.54
30,30 to 35,5265.47,4774.97
35,35 to 40,4844.51,4381.52
40,40 to 45,4052.84,3691.84
45,45 to 50,3744.63,3338.5
5,5 to 10,5716.57,5327.08
50,50 to 55,3071.95,2770.53
55,55 to 60,2438.79,2065.79
60,60 to 65,1881.13,1672.64
65,65 to 70,1300.29,1178.43
70,70 to 75,833.57,784.02
75,75 to 80,505.19,453.94
80,80 and over,424.88,475.91
