class,age,male,female
0,0 to 1,514.31,470.18
1,1 to 5,1970.64,1798.44
10,10 to 15,2748.68,2532.44
15,15 to 20,3054.66,2872.49
20,20 to 25,3507.24,3363.41
25,25 to 30,3727.87,3691.78
30,30 to 35,3699.01,3484.77
35,35 to 40,3571.94,3309.29
40,40 to 45,3062.41,2727.47
45,45 to 50,2737.29,2423.5
5,5 to 10,2463.07,2234.48
50,50 to 55,2281.02,1958.07
55,55 to 60,1858.92,1414.82
60,60 to 65,1259.16,1007.41
65,65 to 70,844.39,694.94
70,70 to 75,486.57,444.69
75,75 to 80,324.25,317.17
80,80 and over,235.32,294.31
