class,age,male,female
0,0 to 1,4121.69,3820.43
1,1 to 5,15792.79,14613.1
10,10 to 15,18617.09,16942.38
15,15 to 20,18055.23,16220.23
20,20 to 25,16324.78,16343.03
25,25 to 30,17191.86,15877.95
30,30 to 35,14970.03,14073.78
35,35 to 40,14538.55,13435.06
40,40 to 45,11736.43,11085.11
45,45 to 50,10584.19,9785.59
5,5 to 10,19327.99,17775.37
50,50 to 55,8215.91,7799.77
55,55 to 60,6863.72,5750.42
60,60 to 65,4548.94,4528.81
65,65 to 70,3300.08,3547.44
70,70 to 75,2119.07,2451.87
75,75 to 80,1499.7,1616.18
80,80 and over,1284.34,1594.46
